angle1,angle2,mmfff
240,175,120.98434561143104
240,180,119.1734788430352
240,185,117.77951770874301
240,190,116.79379867284987
240,195,116.19352520262774
240,200,115.94574307534734
240,205,116.0106497402556
240,210,116.34449069902627
240,215,116.90183925898313
240,220,117.63703375300032
240,225,118.50487350624226
240,230,119.46099099651961
240,235,120.46242340780482
240,240,121.4688702971826
240,245,122.44513085509871
240,250,123.36539572668659
240,255,124.22039965324163
240,260,125.02861131550961
240,265,125.85200821123564
240,270,126.81532647671833
240,275,128.12662370682554
240,280,130.09792851022308
240,285,133.1601517008357
240,290,137.84008371379025
240,295,144.61770716926296
240,300,153.55756571255023
240,305,163.7460115136292
240,310,172.99525719392736
240,315,178.5927358232898
240,320,179.0216391998548
240,325,174.98269655871925
240,330,168.51674369483402
240,335,161.4172915873485
240,340,154.56947199384112
240,345,148.2376662983074
240,350,142.50749280851838
240,355,137.4760719051493
245,0,130.06303964451968
245,5,127.77553077122991
245,10,126.05789892085853
245,15,124.86452176203017
245,20,124.12255146736018
245,25,123.74885874205847
245,30,123.66234144332097
245,35,123.7911381533164
245,40,124.07520544074488
245,45,124.46559250012591
245,50,124.92210062955435
245,55,125.41075913653427
245,60,125.90202286110726
245,65,126.37011488705615
245,70,126.79363057139814
245,75,127.15741044228479
245,80,127.45574322187333
245,85,127.69697738090159
245,90,127.90909000409938
245,95,128.14408170461365
245,100,128.47665188044388
245,105,128.99159452457985
245,110,129.75579452747604
245,115,130.77331677279318
245,120,131.93145105553825
245,125,132.97251661633422
245,130,133.55005465649543
245,135,133.38368686177114
245,140,132.41045335691985
245,145,130.7946424174527
245,150,128.79963252529853
245,155,126.6583521110185
245,160,124.53101722183
245,165,122.52431281576868
245,170,120.71592934744697
245,175,119.16393457235355
245,180,117.90767418305575
245,185,116.96797778570101
245,190,116.34863255540256
245,195,116.0389705001389
245,200,116.01718266703861
245,205,116.25377741741812
245,210,116.7145590185824
245,215,117.36272942810241
245,220,118.16008194843766
245,225,119.06758294092771
245,230,120.04579510260183
245,235,121.05559269245094
245,240,122.05957485626327
245,245,123.02461535853053
245,250,123.92614099017995
245,255,124.75491790425959
245,260,125.52700397413616
245,265,126.29652713575153
245,270,127.16898546543179
245,275,128.31115210532283
245,280,129.95291668245284
245,285,132.37107155714858
245,290,135.82917718419958
245,295,140.43555102681515
245,300,145.91926885284224
245,305,151.45550984805175
245,310,155.81142554224428
245,315,157.93197283555156
245,320,157.55622970789017
245,325,155.24537856879147
245,330,151.8409203641518
245,335,147.9721418413465
245,340,143.96954285422262
245,345,140.01734614191346
245,350,136.2795961069645
245,355,132.9191592654568
250,0,128.0416131931583
250,5,126.52170409402511
250,10,125.40813530045594
250,15,124.67289093990095
250,20,124.26463180683393
250,25,124.122159187726
250,30,124.18482418106649
250,35,124.3988426625766
250,40,124.71968790684757
250,45,125.1115846764385
250,50,125.54542589231065
250,55,125.99632668254053
250,60,126.44173445557189
250,65,126.86064488505588
250,70,127.23411655687478
250,75,127.54703312030588
250,80,127.79096927096754
250,85,127.96791076495572
250,90,128.094049420382
250,95,128.20158661592438
250,100,128.33499909846446
250,105,128.53834424136753
250,110,128.83318875447867
250,115,129.1921666718025
250,120,129.52103272182785
250,125,129.66950064983405
250,130,129.4831889492426
250,135,128.8746457803427
250,140,127.86143070900528
250,145,126.54262676181011
250,150,125.04303229190083
250,155,123.47328415130056
250,160,121.92116762317417
250,165,120.45820402560197
250,170,119.1450364332346
250,175,118.03158975429118
250,180,117.15468997400784
250,185,116.53612887779244
250,190,116.18265717359263
250,195,116.08790844334835
250,200,116.23538112653596
250,205,116.60149606355336
250,210,117.15807396942857
250,215,117.87399253418508
250,220,118.71612293480874
250,225,119.64984383765953
250,230,120.63949361469756
250,235,121.6491171210244
250,240,122.64386387144863
250,245,123.59243736359218
250,250,124.47107629498335
250,255,125.26956817065486
250,260,125.99945402139892
250,265,126.7034450053898
250,270,127.46316866502656
250,275,128.4007722538477
250,280,129.66918744594975
250,285,131.42365745198012
250,290,133.7634753127454
250,295,136.64088509516208
250,300,139.77252854568346
250,305,142.64310561175213
250,310,144.6788949851375
250,315,145.52056677589815
250,320,145.17286528270017
250,325,143.90257026415188
250,330,142.01981250527456
250,335,139.75320072652963
250,340,137.26291744841137
250,345,134.69722732450896
250,350,132.21334205432234
250,355,129.95830050465483
255,0,126.79021006264833
255,5,125.82249748761814
255,10,125.1544163344809
255,15,124.76468121968793
255,20,124.61244660525567
255,25,124.64836811808013
255,30,124.82362057905303
255,35,125.09571752120881
255,40,125.43095099576976
255,45,125.80397455883498
255,50,126.19551914876314
255,55,126.5894745160196
255,60,126.970493869558
255,65,127.32286257215014
255,70,127.63080931847918
255,75,127.88002947483385
255,80,128.06006291660208
255,85,128.16712599891434
255,90,128.20664838272057
255,95,128.19394262746218
255,100,128.1507284152581
255,105,128.09597415947513
255,110,128.03250529480337
255,115,127.93505504001223
255,120,127.74845471938549
255,125,127.40278618946982
255,130,126.84216892722648
255,135,126.05049335652991
255,140,125.05642029688221
255,145,123.91713604426931
255,150,122.6971926582457
255,155,121.45687681776913
255,160,120.25098276902834
255,165,119.13087328520206
255,170,118.14435765445808
255,175,117.33267487372405
255,180,116.72670335410854
255,185,116.34462069862325
255,190,116.1918321891515
255,195,116.26265624354541
255,200,116.5427758063963
255,205,117.01164600192578
255,210,117.64443047220576
255,215,118.41335689144435
255,220,119.28856977555844
255,225,120.23865153328532
255,230,121.23104896104894
255,235,122.23271481754853
255,240,123.2113304234339
255,245,124.13748729117232
255,250,124.98817091367428
255,255,125.75176006239745
255,260,126.43432138392087
255,265,127.06594880865684
255,270,127.70437696726083
255,275,128.43199639427866
255,280,129.34252286195158
255,285,130.5144930515513
255,290,131.97149562007692
255,295,133.63905931891642
255,300,135.32628153649603
255,305,136.7668114829371
255,310,137.71893261328904
255,315,138.0622213342358
255,320,137.81570960657834
255,325,137.0763509284895
255,330,135.94976806751964
255,335,134.52892737665852
255,340,132.91046913655293
255,345,131.20902584996847
255,350,129.54995199778512
255,355,128.04840867736266
260,0,126.05448198669694
260,5,125.50394308952752
260,10,125.18432578254345
260,15,125.07425878249579
260,20,125.1356641391385
260,25,125.32331182837146
260,30,125.59332821934944
260,35,125.90924332667113
260,40,126.24474328043962
260,45,126.58308150590767
260,50,126.91406515837878
260,55,127.23024569590926
260,60,127.52391361752446
260,65,127.78571727934352
260,70,128.004775329247
260,75,128.1696921876148
260,80,128.2700380537855
260,85,128.2981331124893
260,90,128.25081704126512
260,95,128.13024767647258
260,100,127.94232703913998
260,105,127.69206128713492
260,110,127.37728348655614
260,115,126.98449323919824
260,120,126.49093455401615
260,125,125.87392783312421
260,130,125.12299942619487
260,135,124.24714988257254
260,140,123.27297767551173
260,145,122.23678397663348
260,150,121.1774794138328
260,155,120.13401483084854
260,160,119.14586129800622
260,165,118.25304946111841
260,170,117.49391746155413
260,175,116.90130042653419
260,180,116.49907491682212
260,185,116.30040415685423
260,190,116.30782967695679
260,195,116.51459089454342
260,200,116.90645420449493
260,205,117.46357672717522
260,210,118.16217700405127
260,215,118.9758970151459
260,220,119.87676587611713
260,225,120.8357463285931
260,230,121.82302593968417
260,235,122.80842091507992
260,240,123.76233740356086
260,245,124.65762889397502
260,250,125.4724921875854
260,255,126.1943376303836
260,260,126.82422669288809
260,265,127.38074897296947
260,270,127.90119865006564
260,275,128.43735042108085
260,280,129.04388135867782
260,285,129.75967078989584
260,290,130.58588749923334
260,295,131.47024411079926
260,300,132.31074905816672
260,305,132.98578724643235
260,310,133.39747718302232
260,315,133.49962566310396
260,320,133.29332184354016
260,325,132.8036705641113
260,330,132.06441966300127
260,335,131.12049839344073
260,340,130.03688071633556
260,345,128.8990681966982
260,350,127.80175292147376
260,355,126.83196342362687
265,0,125.67491679848149
265,5,125.46451554786519
265,10,125.44339883048255
265,15,125.58527553054557
265,20,125.8485502290612
265,25,126.18546034500228
265,30,126.55118751965087
265,35,126.91084159797151
265,40,127.24256943601381
265,45,127.5363294063018
265,50,127.7896863144939
265,55,128.00314773659238
265,60,128.17712229353708
265,65,128.310859700899
265,70,128.4022561787196
265,75,128.44742393277267
265,80,128.44008248124481
265,85,128.3716781467667
265,90,128.23277211975574
265,95,128.01509372275945
265,100,127.71287406714723
265,105,127.32248192526603
265,110,126.84083931597465
265,115,126.26444639752161
265,120,125.5907304420167
265,125,124.8215741994212
265,130,123.96673224037261
265,135,123.04458617960239
265,140,122.07987039414022
265,145,121.10047841563059
265,150,120.13569303247277
265,155,119.21620578020702
265,160,118.37438867112613
265,165,117.6431960502902
265,170,117.053455164766
265,175,116.63060310151957
265,180,116.39213975536029
265,185,116.34641466994891
265,190,116.49264400539029
265,195,116.82175123767077
265,200,117.31770052562833
265,205,117.95915206435842
265,210,118.72128300793064
265,215,119.57747823552734
265,220,120.50050873916952
265,225,121.46300507746989
265,230,122.43747129075514
265,235,123.3964405339949
265,240,124.31332183743973
265,245,125.16407652073694
265,250,125.92948395188304
265,255,126.59768292017002
265,260,127.16670752053368
265,265,127.64643777248227
265,270,128.05871807586428
265,275,128.43402406258298
265,280,128.80379977769152
265,285,129.18956183375877
265,290,129.59238416815063
265,295,129.9881923381302
265,300,130.33329532083576
265,305,130.57902901201132
265,310,130.68715282476677
265,315,130.636525230638
265,320,130.4198691382085
265,325,130.038698830211
265,330,129.50419314323364
265,335,128.84334999280776
265,340,128.10343977519435
265,345,127.34912971956601
265,350,126.65224468896466
265,355,126.07833530748437
270,0,125.56375751602577
270,5,125.66244629771451
270,10,125.93020663293197
270,15,126.33167275620687
270,20,126.81595371544347
270,25,127.3265549551928
270,30,127.8121351325466
270,35,128.23486186602125
270,40,128.57358317596876
270,45,128.82135726699923
270,50,128.97999631106444
270,55,129.05571615020625
270,60,129.05802389076567
270,65,129.00012329577828
270,70,128.8973504095406
270,75,128.7624342410855
270,80,128.6000501601658
270,85,128.40425408008002
270,90,128.16032002941947
270,95,127.84968590426448
270,100,127.45534553739118
270,105,126.96553280524758
270,110,126.37512337246062
270,115,125.68559342747893
270,120,124.90467496607093
270,125,124.04608706987685
270,130,123.12890146562054
270,135,122.17614885823212
270,140,121.21306140759117
270,145,120.26586034584622
270,150,119.36154527713066
270,155,118.52816052271882
270,160,117.79451410264718
270,165,117.18875073082992
270,170,116.73603845693557
270,175,116.45614434619742
270,180,116.36156862085761
270,185,116.45648652655964
270,190,116.73644702201796
270,195,117.18876136966648
270,200,117.79363270033474
270,205,118.52605572079398
270,210,119.35821050126393
270,215,120.2616669980034
270,220,121.2086547211714
270,225,122.1722209116281
270,230,123.1259662489448
270,235,124.04440081964407
270,240,124.90435394527691
270,245,125.68683866235901
270,250,126.37838034102263
270,255,126.97145591938136
270,260,127.46455664562724
270,265,127.86241714716931
270,270,128.17606542987093
270,275,128.4215425952066
270,280,128.61643436126627
270,285,128.77476770245698
270,290,128.9023675810596
270,295,128.99520328212506
270,300,129.04185456455312
270,305,129.028528373307
270,310,128.9432448663562
270,315,128.7770848018171
270,320,128.52389911176596
270,325,128.18181421722014
270,330,127.75791803208337
270,335,127.27378048874874
270,340,126.76773526972259
270,345,126.29141903946586
270,350,125.90117878488465
270,355,125.64722081226826
275,0,125.6931097111922
275,5,126.11141925102298
275,10,126.69834193849621
275,15,127.405482662963
275,20,128.16698805685297
275,25,128.91128097056094
275,30,129.57424646864823
275,35,130.1090476554305
275,40,130.4885519459739
275,45,130.70071322376543
275,50,130.74286849900187
275,55,130.62186347400373
275,60,130.35997487978082
275,65,129.99804360795284
275,70,129.58771510869096
275,75,129.17480159699733
275,80,128.7840579793146
275,85,128.4138483932348
275,90,128.04142129454016
275,95,127.63395879246359
275,100,127.15980681291353
275,105,126.59628023701403
275,110,125.9330037677976
275,115,125.17171748957405
275,120,124.32420705884437
275,125,123.40964962574992
275,130,122.45200549571081
275,135,121.47776867768172
275,140,120.5143742776033
275,145,119.58944205133294
275,150,118.73065306786884
275,155,117.96568678884134
275,160,117.32164382242223
275,165,116.8237566926673
275,170,116.49361729635244
275,175,116.34731758631202
275,180,116.39380084680462
275,185,116.63357824128217
275,190,117.05797626063718
275,195,117.64923199600436
275,200,118.38181149305663
275,205,119.22500187153102
275,210,120.14610122613584
275,215,121.11292729585261
275,220,122.09468207412766
275,225,123.06159004611891
275,230,123.98506203651183
275,235,124.83986271557018
275,240,125.60765762402943
275,245,126.27932569664445
275,250,126.85388496788984
275,255,127.33462316503696
275,260,127.72525838160443
275,265,128.02853830429436
275,270,128.2473661059408
275,275,128.38662339905807
275,280,128.45377890303075
275,285,128.45776614719662
275,290,128.40707471964637
275,295,128.30839040089506
275,300,128.1663529909866
275,305,127.98393014985693
275,310,127.76262407580111
275,315,127.50258004510275
275,320,127.20372080331178
275,325,126.86892350385737
275,330,126.50874800430006
275,335,126.14557436581256
275,340,125.81466152788401
275,345,125.56085560889036
275,350,125.43148454655903
275,355,125.46723233977843
280,0,126.09136968024828
280,5,126.88350123085105
280,10,127.86596866373168
280,15,128.97360665805638
280,20,130.11965246944365
280,25,131.2101515228797
280,30,132.1603349329349
280,35,132.90514933012605
280,40,133.39794627726124
280,45,133.60165676725478
280,50,133.48792969309352
280,55,133.0551302109048
280,60,132.3529491064493
280,65,131.48533307988794
280,70,130.5793923889367
280,75,129.73982440046973
280,80,129.01872968995843
280,85,128.41307719917287
280,90,127.88171653810699
280,95,127.36801803870989
280,100,126.81880586341305
280,105,126.19589955140762
280,110,125.48020057581738
280,115,124.6703683589184
280,120,123.77882815556677
280,125,122.82726832607497
280,130,121.84275987422079
280,135,120.8548963187167
280,140,119.89399161620601
280,145,118.99015736441534
280,150,118.17289344183297
280,155,117.4707424656439
280,160,116.91065522932203
280,165,116.51692746967389
280,170,116.30974789812183
280,175,116.30346728482601
280,180,116.50472431812045
280,185,116.91067025508723
280,190,117.50776609896002
280,195,118.27184343791865
280,200,119.16998120635968
280,205,120.16395185246849
280,210,121.21381637810872
280,215,122.27981125509248
280,220,123.32202634677132
280,225,124.30002849113964
280,230,125.17605710687623
280,235,125.9229888115149
280,240,126.53271472514751
280,245,127.01766174917915
280,250,127.40257415541913
280,255,127.71153365646185
280,260,127.95833575223291
280,265,128.1446222364923
280,270,128.26444944862698
280,275,128.31093209415124
280,280,128.28112301218243
280,285,128.17771129033088
280,290,128.008263658425
280,295,127.78342575636447
280,300,127.5150496395872
280,305,127.21459778929135
280,310,126.89203381355674
280,315,126.5556722587234
280,320,126.21356679160948
280,325,125.87652023933282
280,330,125.56185330992001
280,335,125.29632320763967
280,340,125.1165881038069
280,345,125.06633925734548
280,350,125.19018667112621
280,355,125.52517342236646
285,0,126.8470104169968
285,5,128.12022058389766
285,10,129.63546844461598
285,15,131.30735193556427
285,20,133.0218348971877
285,25,134.65505977504483
285,30,136.09319495578694
285,35,137.23773121831263
285,40,137.98954696302297
285,45,138.23397447319067
285,50,137.86766223108555
285,55,136.8737962145869
285,60,135.38382842414455
285,65,133.65271941590777
285,70,131.95510252854808
285,75,130.48313441813826
285,80,129.30801687150216
285,85,128.4017088784567
285,90,127.68196834343078
285,95,127.0526180849546
285,100,126.42985463062993
285,105,125.75521790197045
285,110,124.99826291358768
285,115,124.15274034342043
285,120,123.23015547261271
285,125,122.25344901286068
285,130,121.2520205639165
285,135,120.25828943939771
285,140,119.30555624559919
285,145,118.42680156765601
285,150,117.65403024765084
285,155,117.0177913029511
285,160,116.54656836081737
285,165,116.26581618564762
285,170,116.19649620354097
285,175,116.35306763526177
285,180,116.74107887323747
285,185,117.35480508601893
285,190,118.17572729121196
285,195,119.17277863011212
285,200,120.30474437600306
285,205,121.52386221350845
285,210,122.77837193720347
285,215,124.01206622386596
285,220,125.16196492386968
285,225,126.16014843411347
285,230,126.94704322311563
285,235,127.49433836833423
285,240,127.82147883780206
285,245,127.98895358459556
285,250,128.07031983805663
285,255,128.12229921204175
285,260,128.16989165502238
285,265,128.20904982816262
285,270,128.21938446779342
285,275,128.17797730387966
285,280,128.06868659787196
285,285,127.8856242274428
285,290,127.63243737412205
285,295,127.31971312211716
285,300,126.96208516815565
285,305,126.57579562267638
285,310,126.17712028522695
285,315,125.78201792872474
285,320,125.40722526972017
285,325,125.07260534902446
285,330,124.80400029291533
285,335,124.63543152187543
285,340,124.60942149339557
285,345,124.77446469170461
285,350,125.17916799880919
285,355,125.86330885520246
290,0,128.1208579105296
290,5,130.05459763677027
290,10,132.32743421878027
290,15,134.831647825054
290,20,137.42307667597882
290,25,139.94755438209316
290,30,142.25680432401327
290,35,144.18254902506317
290,40,145.47797015941322
290,45,145.81222321140677
290,50,144.9113762672966
290,55,142.78685009602458
290,60,139.82783077048902
290,65,136.63151239224388
290,70,133.71979082538627
290,75,131.3699190610419
290,80,129.61984478295483
290,85,128.36232761934153
290,90,127.43731992494274
290,95,126.68951872844033
290,100,125.99583893917152
290,105,125.27440869183147
290,110,124.48252056115435
290,115,123.6086722587971
290,120,122.66309384131242
290,125,121.66956938449431
290,130,120.65948002285698
290,135,119.66788116587291
290,140,118.73109758456384
290,145,117.88534401291074
290,150,117.16596154749907
290,155,116.60690567198819
290,160,116.24012959846165
290,165,116.09451837390914
290,170,116.19411377205628
290,175,116.55558117123306
290,180,117.18519806806658
290,185,118.07602115420171
290,190,119.20615518105588
290,195,120.53886702650583
290,200,122.02439170786285
290,205,123.60185363586602
290,210,125.19826659222966
290,215,126.72208569259507
290,220,128.05632980730945
290,225,129.06939028507384
290,230,129.65933068952944
290,235,129.8127953169811
290,240,129.62655247308788
290,245,129.26391682733015
290,250,128.87977625218113
290,255,128.56858998789073
290,260,128.35562413878895
290,265,128.21677643289217
290,270,128.10593147570683
290,275,127.97724077308594
290,280,127.79771452766087
290,285,127.55078595798014
290,290,127.23437850605029
290,295,126.85703672189048
290,300,126.43416288352398
290,305,125.9851154761381
290,310,125.53140884848534
290,315,125.09615487826423
290,320,124.70479775845662
290,325,124.38694975317425
290,330,124.17877610007253
290,335,124.12500355450956
290,340,124.27933564953423
290,345,124.7019830674069
290,350,125.4533640021508
290,355,126.58388839720709
295,0,130.16982912280707
295,5,133.04872162678032
295,10,136.43740341805298
295,15,140.2138169982342
295,20,144.22212664438223
295,25,148.3036981161897
295,30,152.26849393284925
295,35,155.75788153947857
295,40,158.094772559043
295,45,158.40024695416753
295,50,156.1249679795652
295,55,151.59094538266132
295,60,145.91627442504077
295,65,140.3584271630198
295,70,135.73089671715695
295,75,132.28146702460617
295,80,129.88343701603418
295,85,128.26320475910524
295,90,127.13987683752671
295,95,126.28251663124013
295,100,125.52456882080338
295,105,124.76111108405786
295,110,123.93853431456009
295,115,123.04111831386419
295,120,122.07829067759175
295,125,121.07477048721724
295,130,120.06387891275799
295,135,119.08333795784986
295,140,118.1727719248625
295,145,117.37231305057867
295,150,116.72186289360207
295,155,116.26059414325186
295,160,116.02624675808156
295,165,116.0537968133903
295,170,116.37326059963925
295,175,117.00672386836108
295,180,117.9650106281937
295,185,119.24455791457456
295,190,120.82495119398234
295,195,122.66740088601279
295,200,124.71427188342437
295,205,126.88735532953518
295,210,129.07635309346054
295,215,131.11149066664797
295,220,132.74475781605463
295,225,133.7000630983176
295,230,133.81407530120774
295,235,133.16656437318957
295,240,132.0591786047097
295,245,130.85126465101683
295,250,129.8022273099224
295,255,129.0203204225561
295,260,128.49604766781718
295,265,128.15844085445832
295,270,127.92024796856217
295,275,127.70550916079117
295,280,127.4616756736323
295,285,127.16059385045173
295,290,126.79393740588235
295,295,126.36757592484079
295,300,125.89694310708931
295,305,125.40381614966816
295,310,124.91441477263982
295,315,124.45875961072366
295,320,124.07128757667098
295,325,123.7926093777432
295,330,123.67197704925243
295,335,123.76954380364734
295,340,124.15699742212256
295,345,124.91495391901185
295,350,126.12589459093633
295,355,127.86223174448504
300,0,133.38690353209228
300,5,137.65651262213666
300,10,142.7404975401259
300,15,148.5524696970602
300,20,155.01082443159675
300,25,162.03514219451287
300,30,169.3300848921187
300,35,175.9240563459412
300,40,179.91492158607159
300,45,179.23018087290419
300,50,173.27561765052056
300,55,163.72841480076255
300,60,153.382865105901
300,65,144.40701845174186
300,70,137.65711040207577
300,75,133.02398185111153
300,80,130.00602506248052
300,85,128.06979170917384
300,90,126.78419136526057
300,95,125.83896488962546
300,100,125.02803307167216
300,105,124.22827253519681
300,110,123.37880358406805
300,115,122.4618095908425
300,120,121.48693365271046
300,125,120.48026526373347
300,130,119.4773257354731
300,135,118.5188718640739
300,140,117.64851573520825
300,145,116.91148237337556
300,150,116.35400113959906
300,155,116.02283899159048
300,160,115.96447334681923
300,165,116.22354564008947
300,170,116.84056898528218
300,175,117.84915114622682
300,180,119.2728764130228
300,185,121.12145503788611
300,190,123.3859262960333
300,195,126.03495297469158
300,200,129.0135959961031
300,205,132.230909421676
300,210,135.50420049881188
300,215,138.46082278018775
300,220,140.51365776998574
300,225,141.0854889743301
300,230,140.01918967895486
300,235,137.7628507693905
300,240,135.08689162764352
300,245,132.63952528352212
300,250,130.73623667294984
300,255,129.412274532594
300,260,128.55834117368425
300,265,128.02224647009652
300,270,127.6615952418485
300,275,127.36637654667312
300,280,127.06444034996585
300,285,126.71689675005142
300,290,126.3098059435491
300,295,125.84660531477506
300,300,125.34273916296893
300,305,124.822293290174
300,310,124.31618001866107
300,315,123.86167936203321
300,320,123.5033464137524
300,325,123.29523495869901
300,330,123.30400622485291
300,335,123.61186017457993
300,340,124.3176419074205
300,345,125.53434837433998
300,350,127.3815615907888
300,355,129.97139940994487
305,0,138.36785768363293
305,5,144.7413341982587
305,10,152.5189221998277
305,15,161.8256280517084
305,20,172.90875256112594
305,25,185.93268096514544
305,30,200.11600018513312
305,35,212.44602292233992
305,40,217.79901446707402
305,45,212.30413839600095
305,50,197.2647068711173
305,55,178.35124597009244
305,60,161.05667081875598
305,65,147.9335530651457
305,70,139.0388125972167
305,75,133.3886137634263
305,80,129.90782951726638
305,85,127.76058055961556
305,90,126.37287286849795
305,95,125.37068684091905
305,100,124.52130493098161
305,105,123.69212635397805
305,110,122.82016646940689
305,115,121.88820475147702
305,120,120.90739561039885
305,125,119.90589565185259
305,130,118.92202372890287
305,135,118.0003792804757
305,140,117.18979422632624
305,145,116.54239486572483
305,150,116.11321397797218
305,155,115.95982155461172
305,160,116.14156925344521
305,165,116.718408343225
305,170,117.74959365340385
305,175,119.29227203296239
305,180,121.39868818918492
305,185,124.11050697158446
305,190,127.45363328112865
305,195,131.44170875961993
305,200,136.0762280720285
305,205,141.27609249635609
305,210,146.6525598678167
305,215,151.2261463145644
305,220,153.5481983404495
305,225,152.59471386808286
305,230,148.7219900406476
305,235,143.4630781160856
305,240,138.39281544645192
305,245,134.35977535631477
305,250,131.51473063000248
305,255,129.65872194149824
305,260,128.50634184730043
305,265,127.79847054570331
305,270,127.33318064024996
305,275,126.96887946506064
305,280,126.61730364366218
305,285,126.23141846902912
305,290,125.7931862440196
305,295,125.3044199203517
305,300,124.78104774270048
305,305,124.24988887704407
305,310,123.74720750431248
305,315,123.31881509513576
305,320,123.02178405133905
305,325,122.9277451154285
305,330,123.12724736618769
305,335,123.73395842720097
305,340,124.8869990123739
305,345,126.7495880761585
305,350,129.50167519881654
305,355,133.32322075515057
310,0,146.03783766489195
310,5,155.73537519593654
310,10,168.1078674972112
310,15,183.99956712670996
310,20,204.6296135167523
310,25,230.5420908142869
310,30,258.65438998401925
310,35,279.43717806721475
310,40,280.81277352714835
310,45,259.557921515772
310,50,225.62941348134794
310,55,192.3502895128516
310,60,166.88059694015482
310,65,149.93500821284215
310,70,139.47668684174732
310,75,133.24325572292545
310,80,129.5577038530281
310,85,127.33833844725041
310,90,125.91880295559078
310,95,124.89326744510123
310,100,124.02101053257424
310,105,123.17041234758402
310,110,122.28185682007134
310,115,121.34139319081264
310,120,120.36304916499127
310,125,119.37798739704436
310,130,118.42832995222014
310,135,117.56387946892929
310,140,116.84059971853651
310,145,116.32012696031174
310,150,116.069745576458
310,155,116.16242378921588
310,160,116.67693029574954
310,165,117.69858632704742
310,170,119.3209590079162
310,175,121.64692718113025
310,180,124.78636396950769
310,185,128.85456314051623
310,190,133.98877769625088
310,195,140.3849340986503
310,200,148.26545024742398
310,205,157.5489114381274
310,210,167.06886792035638
310,215,173.9856655967908
310,220,174.99601591540835
310,225,169.2661797421619
310,230,159.4895359418023
310,235,149.42082167870072
310,240,141.31321340763753
310,245,135.6333243139345
310,250,131.95684921534186
310,255,129.68411491823352
310,260,128.31438152759742
310,265,127.4841261195931
310,270,126.94251231288638
310,275,126.52581592969503
310,280,126.13605918685413
310,285,125.72175223559792
310,290,125.26275075401406
310,295,124.76042070524849
310,300,124.23209842624789
310,305,123.70838239960163
310,310,123.23242707782381
310,315,122.86108482268169
310,320,122.66803955385569
310,325,122.74889517415136
310,330,123.22761617777047
310,335,124.26312547703873
310,340,126.05453818515413
310,345,128.8428184992926
310,350,132.90482680822794
310,355,138.53672306020354
315,0,157.9334749472003
315,5,173.26674265988783
315,10,194.26687768196027
315,15,223.86648775214584
315,20,265.66143971375357
315,25,319.5188825486208
315,30,372.50702877272306
315,35,396.97731764889886
315,40,373.26175018222625
315,45,314.17238777328004
315,50,250.27578046640997
315,55,200.87875659355973
315,60,168.83985304537924
315,65,149.78532197565028
315,70,138.8420174609148
315,75,132.59488458850757
315,80,128.98559917805343
315,85,126.82955013815092
315,90,125.44247404299524
315,95,124.42379333237795
315,100,123.5436626698381
315,105,122.68100189437413
315,110,121.78416387546748
315,115,120.84469437619047
315,120,119.88084167319585
315,125,118.92801268707876
315,130,118.03365572742035
315,135,117.25482405821847
315,140,116.65737010066245
315,145,116.31610594006457
315,150,116.31553212477222
315,155,116.75124289713487
315,160,117.73289454724485
315,165,119.38973524200124
315,170,121.87770209681412
315,175,125.38505723166632
315,180,130.1417434118865
315,185,136.46084875509547
315,190,144.84358579564892
315,195,156.0804461296746
315,200,170.98536177762622
315,205,189.04376353671702
315,210,206.02105866585293
315,215,213.92149916591947
315,220,207.3417663621213
315,225,189.8327293222242
315,230,170.07404669704792
315,235,154.0284388996999
315,240,143.0421147982898
315,245,136.1312461286763
315,250,131.94559878779094
315,255,129.4528639792121
315,260,127.97661632091203
315,265,127.08482043924074
315,270,126.50073435481607
315,275,126.05210872058765
315,280,125.6387111860099
315,285,125.20843845228751
315,290,124.74113661892301
315,295,124.23919218316544
315,300,123.72278857110007
315,305,123.22813231725944
315,310,122.80794398280048
315,315,122.53423928512112
315,320,122.50365134109083
315,325,122.84528459103464
315,330,123.730609159334
315,335,125.38457269050859
315,340,128.09658164024955
315,345,132.2282690296995
315,350,138.21483086732155
315,355,146.56927296735
320,0,176.88799530648075
320,5,202.75080276189135
320,10,241.7779112423106
320,15,302.49188494476476
320,20,392.801018988322
320,25,502.9625720924402
320,30,584.1043311225726
320,35,574.733780638811
320,40,476.99507395916413
320,45,355.52240179264237
320,50,260.25291854622066
320,55,200.36365494762543
320,60,166.32778515497372
320,65,147.62334803976677
320,70,137.33257067710372
320,75,131.57381560658843
320,80,128.26402237633317
320,85,126.27322141368504
320,90,124.96635401655102
320,95,123.97828177446158
320,100,123.10446787497662
320,105,122.24113268657513
320,110,121.34767937487274
320,115,120.42282400543094
320,120,119.49044464564989
320,125,118.59185211610742
320,130,117.78199608290512
320,135,117.12807284861998
320,140,116.70967055704732
320,145,116.62002873433892
320,150,116.96859539982478
320,155,117.88608070026592
320,160,119.53385893546779
320,165,122.11805432108848
320,170,125.90646814215332
320,175,131.25598805393332
320,180,138.69174199389533
320,185,149.1126441323584
320,190,164.14278895828897
320,195,186.2723163010421
320,200,217.3763594071821
320,205,253.51816308350996
320,210,279.4041100229844
320,215,277.0090749613235
320,220,246.98976903786442
320,225,208.32952901607615
320,230,176.6392843798484
320,235,155.68098584621941
320,240,143.08715998730264
320,245,135.74694502038477
